,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,2,VEC,784,99.0,143.63636363636363,6.165888207108535,NA
1,8,2,VEC,676,99.0,169.12121212121212,6.482888546123197,NA
2,8,2,VEC,576,98.0,185.66326530612244,8.196080454093005,NA
3,8,2,VEC,484,96.0,219.41666666666666,8.036908357326562,NA
4,8,2,VEC,400,90.0,285.8333333333333,11.65960640495436,NA
