,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,VEC,144,47.0,462.82978723404256,8.148705886003185,NA
1,6,2,VEC,100,4.0,554.75,8.126901038456708,NA
