,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,TWOSTEP,484,100.0,215.55,6.272782659493386,30
1,6,2,TWOSTEP,400,100.0,232.54,6.0328993462957445,30
2,6,2,TWOSTEP,324,100.0,253.83,7.640874034371227,30
3,6,2,TWOSTEP,256,100.0,255.68,7.040752620492131,30
4,6,2,TWOSTEP,196,96.0,382.4270833333333,9.231695509903753,30
