,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,3,MW,324,0,1000,inf,NA
1,7,3,MW,256,0,1000,inf,NA
2,7,3,MW,196,0,1000,inf,NA
