,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,TWOSTEP,900,100.0,194.25,6.73674905244261,30
1,6,2,TWOSTEP,784,100.0,197.35,5.9412261680699885,30
2,6,2,TWOSTEP,676,100.0,201.09,5.183481983970851,30
3,6,2,TWOSTEP,576,100.0,210.68,3.9805249548889696,30
