,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,3,MW,1600,98.0,459.09183673469386,5.084911464390402,NA
1,7,3,MW,1444,98.0,492.6020408163265,5.1939294462339305,NA
2,7,3,MW,1296,99.0,548.6565656565657,6.1589135051413315,NA
3,7,3,MW,1156,98.0,612.7448979591836,6.787725408542521,NA
4,7,3,MW,1024,89.0,623.7303370786517,6.232028440875786,NA
5,7,3,MW,900,74.0,701.2162162162163,7.152518454863614,NA
