,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,MW,484,89.0,580.3932584269663,6.479537304972163,NA
1,6,2,MW,400,65.0,718.3692307692307,8.762447767876662,NA
2,6,2,MW,324,35.0,819.5714285714286,9.586664416747434,NA
3,6,2,MW,256,6.0,903.3333333333334,11.257416573353112,NA
4,6,2,MW,196,0.0,1000.0,inf,NA
