,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,3,TWOSTEP,196,2.0,833.0,13.487044907175004,34
1,6,3,TWOSTEP,196,1.0,981.0,14.686708640307188,32
2,6,3,TWOSTEP,196,0.0,1000.0,inf,28
3,6,3,TWOSTEP,196,0.0,1000.0,inf,30
