,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,5,3,MW,400,3.0,958.6666666666666,9.520420913274089,NA
1,5,3,MW,324,1.0,947.0,9.305464204400778,NA
2,5,3,MW,256,0.0,1000.0,inf,NA
3,5,3,MW,196,0.0,1000.0,inf,NA
