,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,3,VEC,400,99.0,319.0808080808081,7.246359176406957,NA
1,6,3,VEC,324,86.0,491.90697674418607,10.637192628476335,NA
2,6,3,VEC,256,43.0,737.7906976744187,15.571217465149456,NA
3,6,3,VEC,196,1.0,826.0,38.43875635229051,NA
4,6,3,VEC,144,0.0,1000.0,inf,NA
