,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,2,VEC,784,100.0,282.86,10.603298116065561,NA
1,8,2,VEC,676,97.0,266.9072164948454,9.979531660522383,NA
2,8,2,VEC,576,90.0,368.2111111111111,13.834894847393864,NA
3,8,2,VEC,484,78.0,460.84615384615387,16.42808473083931,NA
4,8,2,VEC,400,60.0,560.8833333333333,19.44632733495285,NA
