,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,5,3,MW,400,99.0,418.5353535353535,4.847253590427114,NA
1,5,3,MW,324,73.0,702.5479452054794,7.868273989004019,NA
2,5,3,MW,256,4.0,846.75,9.081861986313015,NA
3,5,3,MW,196,0.0,1000.0,inf,NA
4,5,3,MW,144,0.0,1000.0,inf,NA
