,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,1,MW,400,44.0,636.0909090909091,3.3033363930034367,NA
1,6,1,MW,324,10.0,798.0,4.335877862386406,NA
2,6,1,MW,256,3.0,783.6666666666666,3.840725315734744,NA
3,6,1,MW,196,1.0,670.0,3.8161878660321236,NA
4,6,1,MW,144,0.0,1000.0,inf,NA
5,6,1,MW,100,0.0,1000.0,inf,NA
