,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,MW,400,42.0,690.8809523809524,6.2360805477947,NA
1,6,2,MW,324,16.0,807.625,7.555721967597492,NA
2,6,2,MW,256,6.0,871.0,7.570912882064779,NA
