,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,3,VEC,324,29.0,702.6551724137931,25.017851903520782,NA
1,7,3,VEC,256,2.0,765.5,35.03174264449626,NA
2,7,3,VEC,196,0.0,1000.0,inf,NA
