,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,5,2,MW,144,0,1000,inf,NA
1,5,2,MW,100,0,1000,inf,NA
2,5,2,MW,64,0,1000,inf,NA
3,5,2,MW,36,0,1000,inf,NA
