,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,5,3,VEC,400,100.0,196.04,6.086029569748789,NA
1,5,3,VEC,324,100.0,324.33,9.303378497939557,NA
2,5,3,VEC,256,85.0,603.6705882352941,18.32252205228981,NA
3,5,3,VEC,196,7.0,899.4285714285714,19.58867153312479,NA
4,5,3,VEC,144,0.0,1000.0,inf,NA
