,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,3,VEC,784,98.0,299.35714285714283,8.624761837819705,NA
1,8,3,VEC,676,95.0,404.70526315789476,12.086504524730538,NA
2,8,3,VEC,576,75.0,508.08,16.0847626816233,NA
3,8,3,VEC,484,36.0,644.75,19.231336637865752,NA
4,8,3,VEC,400,10.0,791.4,22.049416601657867,NA
5,8,3,VEC,324,0.0,1000.0,inf,NA
6,8,3,VEC,256,0.0,1000.0,inf,NA
