,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,3,MW,900,100,194.96,5.580331445,NA
1,6,3,MW,784,100,263.87,7.422853874,NA
2,6,3,MW,676,100,361.81,9.333867817,NA
3,6,3,MW,576,99,482.5656566,5.688674697,NA
4,6,3,MW,484,89,618.0561798,5.415629226,NA
