,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,VEC,400,99.0,158.45454545454547,3.3067367011587128,NA
1,6,2,VEC,324,100.0,180.8,4.131617346052081,NA
2,6,2,VEC,256,92.0,242.92391304347825,4.528810345871455,NA
