,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,1,VEC,900,100.0,86.08,1.4444716500490904,NA
1,6,1,VEC,784,100.0,103.02,1.613060255087912,NA
2,6,1,VEC,676,97.0,167.96907216494844,2.868725973843914,NA
3,6,1,VEC,576,93.0,189.31182795698925,2.503522905711365,NA
4,6,1,VEC,484,63.0,370.73015873015873,4.55940732149969,NA
