,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,1,MW,784,3.0,951.0,19.477711733430624,NA
1,8,1,MW,676,1.0,993.0,27.563023971393704,NA
2,8,1,MW,576,0.0,1000.0,inf,NA
3,8,1,MW,484,0.0,1000.0,inf,NA
4,8,1,MW,400,0.0,1000.0,inf,NA
5,8,1,MW,324,0.0,1000.0,inf,NA
6,8,1,MW,256,0.0,1000.0,inf,NA
7,8,1,MW,196,0.0,1000.0,inf,NA
