,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,2,TWOSTEP,400,100.0,232.54,7.769108729269355,30
1,6,2,TWOSTEP,324,100.0,253.83,6.894073406103998,30
2,6,2,TWOSTEP,256,100.0,255.68,9.685704247541725,30
3,6,2,TWOSTEP,196,96.0,382.4270833333333,10.09134522889508,30
