,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,3,TWOSTEP,1600,100.0,150.76,15.187089638449251,43
1,7,3,TWOSTEP,1444,100.0,151.93,12.025677906703203,43
2,7,3,TWOSTEP,1296,100.0,154.81,10.477299666702747,43
3,7,3,TWOSTEP,1156,100.0,165.33,10.311016375366599,43
