,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,2,MW,784,89.0,527.1348314606741,5.432821841743053,NA
1,7,2,MW,676,75.0,605.6133333333333,6.304291060070197,NA
2,7,2,MW,576,41.0,692.3414634146342,7.403530219751524,NA
3,7,2,MW,484,27.0,775.3703703703703,8.307458845277628,NA
4,7,2,MW,400,4.0,748.5,7.762486356776208,NA
5,7,2,MW,324,1.0,839.0,9.516933223232627,NA
6,7,2,MW,256,0.0,1000.0,inf,NA
7,7,2,MW,196,0.0,1000.0,inf,NA
