,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,10,2,VEC,1600,100.0,108.59,2.160379455089569,NA
1,10,2,VEC,1444,100.0,119.19,2.3297193013876676,NA
2,10,2,VEC,1296,99.0,134.57575757575756,2.5616999489227026,NA
3,10,2,VEC,1156,98.0,138.77551020408163,2.556730115177984,NA
4,10,2,VEC,1024,99.0,148.989898989899,2.7119447017144975,NA
