,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,6,3,VEC,900,100.0,115.4,3.4711369968764485,NA
1,6,3,VEC,784,100.0,136.71,4.16696435732767,NA
2,6,3,VEC,676,100.0,163.46,4.369167879167944,NA
3,6,3,VEC,576,100.0,208.94,4.343374897446483,NA
4,6,3,VEC,484,100.0,289.02,7.67055357368663,NA
