,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,5,3,TWOSTEP,324,6.0,911.6666666666666,10.734656878747046,25
1,5,3,TWOSTEP,324,3.0,949.0,11.026543074597916,24
2,5,3,TWOSTEP,324,0.0,1000.0,inf,23
3,5,3,TWOSTEP,324,0.0,1000.0,inf,22
4,5,3,TWOSTEP,324,0.0,1000.0,inf,21
5,5,3,TWOSTEP,324,0.0,1000.0,inf,20
6,5,3,TWOSTEP,324,0.0,1000.0,inf,19
7,5,3,TWOSTEP,324,0.0,1000.0,inf,18
