,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,1,MW,784,27.0,729.2592592592592,4.592359746978791,NA
1,8,1,MW,676,20.0,787.25,4.877614016737789,NA
2,8,1,MW,576,3.0,794.0,4.634838820124666,NA
3,8,1,MW,484,1.0,886.0,5.713153164833784,NA
4,8,1,MW,400,0.0,1000.0,inf,NA
5,8,1,MW,324,0.0,1000.0,inf,NA
6,8,1,MW,256,0.0,1000.0,inf,NA
7,8,1,MW,196,0.0,1000.0,inf,NA
