,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,7,2,MW,1600,100.0,302.94,3.134022393524647,NA
1,7,2,MW,1444,100.0,321.43,3.142769409287721,NA
2,7,2,MW,1296,99.0,366.979797979798,3.726450628704495,NA
3,7,2,MW,1156,98.0,415.7755102040816,4.675605456572862,NA
4,7,2,MW,1024,93.0,428.9462365591398,4.504226139295967,NA
5,7,2,MW,900,84.0,482.14285714285717,4.945896714194013,NA
