,n,r,mode,target_dim,percent_recovered,avg # iters,avg time,intermediate dimension
0,8,2,TWOSTEP,324,97.0,319.0927835051546,13.647528167333952,56
1,8,2,TWOSTEP,256,83.0,431.50602409638554,15.106534266934158,56
2,8,2,TWOSTEP,196,33.0,621.969696969697,22.25075412823847,56
